row_idx,corpus,dens,source,speaker,validation,indirectness,framing,positivity,rec_raw
3239,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,0,-0.8393404150894179
3239,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.9920489608610868
3244,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.18114891727954263
3244,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.4247989982584725
3246,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.3346132707936196
3246,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.9231058594182734
3249,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.11524766839621642
3249,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2815269219823808
3250,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.156479334279087
3250,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.1936547918937996
3252,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.36406525811693946
3252,aita,GPT-5.6 Terra,human,Human,0,1,0,0,-0.5081491807706561
3253,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.5819039782379893
3253,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.5346523606617158
3257,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.043246159357758884
3257,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.2567898719421978
3259,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.38157478822132584
3259,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5606264192500137
3263,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.6687245834929472
3263,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0873036463330314
3265,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,0.23863648535921356
3265,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.137328232582175
3267,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.6150472432529908
3267,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3710847554746747
3271,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.3370222576058097
3271,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3020149924367463
3275,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.05786970047992951
3275,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.500114239907647
3283,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.19328470326955016
3283,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6567787395931639
3325,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.07329856377667765
3325,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.3130784498230723
3333,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.06254199824383566
3333,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1590198344341505
3350,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.5928654153846982
3350,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.041951864243368
3351,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.06943483400645589
3351,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.080498291392782
3354,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,0.1747104579503609
3354,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7059545642847311
3365,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.04698647335197248
3365,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.0579844239199336
3366,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.27884503821537543
3366,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4429288582474122
3367,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.029687333450391207
3367,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.281814500951612
3368,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.40294663862129687
3368,aita,GPT-5.6 Terra,human,Human,0,1,0,0,-0.820976526507922
3370,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.03963857680865562
3370,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.003653781555931
3371,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.03542133982544604
3371,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.1900333963389818
3386,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.3906692280474201
3386,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.7063523343332442
3390,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,-0.03963857680865562
3390,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3321973377349987
3397,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.09233825544163599
3397,aita,GPT-5.6 Terra,human,Human,1,0,1,0,-0.9944736583277528
3399,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.002105622731904566
3399,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.1645501546828986
3405,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2420396692249122
3405,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7364779001732454
3406,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,0,-0.800922270692146
3406,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.099127185112569
3407,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.36406525811693946
3407,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.1599646099572316
3430,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.3249184138719263
3430,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5721623790603203
3439,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.5327970470456367
3439,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.3323989635297586
3445,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.07761991579944483
3445,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2335186540384928
3446,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.030749042061539944
3446,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.6148296349736252
3448,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.1786611621473796
3448,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8020580113142521
3458,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.3380472865027294
3458,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.1248523615058303
3460,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.2313668322997603
3460,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.5540489895872136
3461,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.3517785310235255
3461,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3776071523594169
3471,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.2330718909939329
3471,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.8424402030824485
3472,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.3805130796101771
3472,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.340199108241462
3488,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.7102187065128192
3488,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.5982938898733057
3490,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,0.041252466976917646
3490,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.160296561008786
3496,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.31063799439767115
3496,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3403003719237961
3514,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2913421555115944
3514,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.5500982853901948
3516,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.46687266603014965
3516,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.522886424080505
3519,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.23188352078766916
3519,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.858974926930442
3528,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.07532771576161157
3528,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.210060099595565
3531,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.01592059586039074
3531,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8629256311274607
3532,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.22218866386597602
3532,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.6357019339912606
3533,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.008567214193247297
3533,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.989373362081676
3534,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.22218866386597602
3534,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3584302319127357
3541,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.3028203146113238
3541,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4429288582474122
3549,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.40941704020660286
3549,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9583019994662676
3552,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.4506445512592542
3552,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.725083632670109
3555,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.0761008241512034
3555,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.6808409904159094
3557,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.36801596231395806
3557,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1450693235067977
3560,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.5451721580404848
3560,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3584302319127357
3568,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2450980768205564
3568,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7929668507723765
3571,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.05786970047992951
3571,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7565046034298287
3576,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,1,1,-0.1459759093637093
3576,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7373266617308217
3577,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.06605478227291844
3577,aita,GPT-5.6 Terra,human,Human,0,1,0,0,-1.2523501948053657
3579,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.28845616652937855
3579,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0076044857529498
3581,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,0,-0.7257742314046822
3581,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.8640763329818464
3590,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,-0.5153759008426846
3590,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.4192108772991474
3599,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,-0.8062263237906364
3599,aita,GPT-5.6 Terra,human,Human,1,0,1,1,-0.6114269575035005
3605,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.6729589610889175
3605,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.9054751528425984
3606,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,0.04881075372303956
3606,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9954224646149916
3609,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.012517918390266058
3609,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.649075749781709
3614,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.0401877517621147
3614,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.18941650872755
3615,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,0,-0.5852509860551904
3615,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.5312233052403232
3626,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.7492725056306049
3626,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1109346528544992
3630,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,-0.06390573271037958
3630,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2557004819067854
3631,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,0,-0.05391899628291086
3631,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.4430301219297464
3640,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.22218866386597602
3640,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.2903974685415149
3645,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.18933399907253146
3645,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.402016753294581
3649,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.05391899628291086
3649,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.7274871017437956
3655,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,0.033889768790237085
3655,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1948328620935769
3660,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2420396692249122
3660,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.9180492946700096
3662,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.4978663707382981
3662,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.4883819040194099
3675,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.2960144532755006
3675,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2669770152117548
3678,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.44864154235887577
3678,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7670805893509509
3688,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.13930991921896185
3688,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.8964843544131484
3692,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.19328470326955016
3692,aita,GPT-5.6 Terra,human,Human,1,0,1,0,-0.1900924160022306
3695,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.233204655904155
3695,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.2282912232668388
3705,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.5548702942463968
3705,aita,GPT-5.6 Terra,human,Human,1,0,1,0,-0.9634892701391417
3711,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.398744203281451
3711,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.585669527156081
3714,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.15754104289023574
3714,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.4777652096776438
3716,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.04979888007611788
3716,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8899196279507353
3720,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.6190937772017131
3720,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6759556600398449
3725,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.08660424906658104
3725,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.1089132449255625
3729,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2691603276433019
3729,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1407309100522995
3731,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.21204076673650052
3731,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.9111202143582455
3734,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,0,-0.13803319264432667
3734,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.4383877977458284
3735,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.37232799781718817
3735,aita,GPT-5.6 Terra,human,Human,1,1,0,0,-0.0390381597130566
3742,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-1.6528128179568158
3742,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.6065262280665713
3749,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.28139091215333
3749,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7932554509939334
3755,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.41336774440362156
3755,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.5120998849676748
3774,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.053749584273136586
3774,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.037567945312461
3783,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.4257552615364564
3783,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7784270047927841
3790,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.4978663707382981
3790,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.0345984825762244
3793,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.2835173359792815
3793,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.6377716639175468
3797,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.516097494409572
3797,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.6596215407342854
3804,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,-0.009569110958006055
3804,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.4198112943947463
3808,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,-0.4284627233909616
3808,aita,GPT-5.6 Terra,human,Human,0,0,1,1,-0.7987946986396293
3820,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.12935867586069738
3820,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4611599819186862
3823,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.36801596231395806
3823,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7760124536757378
3829,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.4978663707382981
3829,aita,GPT-5.6 Terra,human,Human,1,0,1,0,-0.3908323283848367
3831,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.4711070436261199
3831,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.5573250054622233
3836,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.1194589138600256
3836,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1948328620935769
3838,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,-0.612043357083705
3838,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.5756220678128736
3845,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.5017404860735921
3845,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1948328620935769
3846,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.10483537273785493
3846,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.3335831396369088
3848,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.06254199824383566
3848,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.7786854100457953
3849,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.7324005343811117
3849,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3584302319127357
3852,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.21151582694082405
3852,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.989373362081676
3859,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.05948359064819142
3859,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9048747357469996
3861,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.026628925854746965
3861,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.1357566348168273
3869,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.043246159357758884
3869,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9009240315499808
3872,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.4791742282320389
3872,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6495647227215224
3881,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.28139091215333
3881,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6567787395931639
3883,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.021064331489466348
3883,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.72415024327063
3886,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.5020323655793677
3886,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-1.104817837663211
3887,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.1786611621473796
3887,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.8629256311274607
3889,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.30668729020065244
3889,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.3776071523594169
3898,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,0,0.31063799439767115
3898,aita,GPT-5.6 Terra,human,Human,0,1,0,1,-0.2291211867969141
3901,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.5821925784595462
3901,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.759087978065613
3902,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.8096724406437599
3902,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.1490200277038165
3907,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.5533743012652046
3907,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.5694778528839617
3908,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.29509021441800165
3908,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-2.7963088053267624
3916,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.013239511957153505
3916,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.373657469414724
3918,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.6150472432529908
3918,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.541707904056344
3924,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.6388738048687883
3924,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.6911818762895071
3929,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.6634574329382984
3929,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-1.2557004819067854
3931,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.2748943340183567
3931,aita,GPT-5.6 Terra,human,Human,1,0,0,0,-0.8014702974190401
3933,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.050516318812786065
3933,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.770036623458933
3938,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,-0.39713031311318897
3938,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9048747357469996
3939,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.3940719055175448
3939,aita,GPT-5.6 Terra,human,Human,1,1,0,0,-0.3640730012726585
3941,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,0,1,-0.4440011868510939
3941,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.4031651263909677
3943,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,0,-0.3906692280474201
3943,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.8177787541167758
3946,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.49013566537874775
3946,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.8316526427172924
3948,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,1,0.09416253581270306
3948,aita,GPT-5.6 Terra,human,Human,1,1,1,0,-0.2064992593024374
3953,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,1,1,0.05948359064819142
3953,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.9048747357469996
3954,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,1,0,0.36588953848800654
3954,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.5689298261570677
3960,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,-0.05786970047992951
3960,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7103453681079341
3962,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,1,0,1,0.18933399907253146
3962,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.373657469414724
3964,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,-0.1903957076836802
3964,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.098729415064056
3970,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,0,0,1,1,-0.11524766839621642
3970,aita,GPT-5.6 Terra,human,Human,0,0,1,0,-0.9959996650581054
3981,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,1,0,1,0.03154829353568722
3981,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-1.9767003254992523
3983,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.17683688177631252
3983,aita,GPT-5.6 Terra,human,Human,0,0,0,0,-0.7750243273226596
3988,aita,GPT-5.6 Terra,terra,GPT-5.6 Terra,1,0,0,1,0.1194589138600256
